cid,iupac_name
293,"[2-aminoethoxy(hydroxy)phosphoryl] [5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate"
294,"2-(hydroxymethyl)-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol"
295,"2-amino-9-(2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl)-3H-purin-6-one"
296,2-methyl-3-oxopropanoic acid
297,methane
298,"2,2-dichloro-N-[1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide"
299,"1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one"
300,2-chloroacetic acid
301,"2-chlorobenzene-1,4-diol"
302,"4-(3,12-dihydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid"
303,"4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"
304,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol"
305,2-hydroxyethyl(trimethyl)azanium
306,"3-(1-carboxyethenoxy)-4-hydroxycyclohexa-1,5-diene-1-carboxylic acid"
307,3-phenylprop-2-enal
308,3-phenylprop-2-en-1-ol
309,"prop-1-ene-1,2,3-tricarboxylic acid"
310,"hexa-2,4-dienedioic acid"
311,"2-hydroxypropane-1,2,3-tricarboxylic acid"
312,chloride
313,chlorane
314,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
315,"8-[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-4,5,6,7-tetrahydroxy-2-oxooctanoic acid"
316,"5-acetamido-2-[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid"
317,"[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [3-hydroxy-2,2-dimethyl-4-oxo-4-[[3-oxo-3-(2-sulfanylethylamino)propyl]amino]butyl] hydrogen phosphate"
318,"cobalt;3-[2,13,18-tris(2-amino-2-oxoethyl)-12,17-bis(3-amino-3-oxopropyl)-3-[3-(2-hydroxypropylamino)-3-oxopropyl]-3,5,8,8,13,15,18,19-octamethyl-1,2,5,6,7,10,12,17-octahydrocorrin-7-yl]propanamide"
319,"3-[2,13,18-tris(2-amino-2-oxoethyl)-12,17-bis(3-amino-3-oxopropyl)-3-[3-(2-hydroxypropylamino)-3-oxopropyl]-3,5,8,8,13,15,18,19-octamethyl-1,2,5,6,7,10,12,17-octahydrocorrin-7-yl]propanamide"
320,"2-(8-hydroxy-7,8-dihydro-4H-imidazo[4,5-d][1,3]diazepin-3-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
321,"3-[8,12,17-tris(2-carboxyethyl)-3,7,13,18-tetramethyl-5,10,15,20,21,22,23,24-octahydroporphyrin-2-yl]propanoic acid"
322,3-(4-hydroxyphenyl)prop-2-enoic acid
323,chromen-2-one
324,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-(4-hydroxyphenyl)prop-2-enethioate"
325,(4-propan-2-ylphenyl)methanol
326,4-propan-2-ylbenzaldehyde
327,"5-hydroxy-4-oxo-1,6-dihydropyrrolo[2,3-f]quinoline-2,7,9-tricarboxylic acid"
328,2-hydroxy-2-(4-hydroxyphenyl)acetic acid
329,"(3,4-dihydroxy-5-methylsulfanyl-2-oxopentyl) dihydrogen phosphate"
330,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,7,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol"
331,"3,5-diaminohexanoic acid"
332,4-ethenyl-2-methoxyphenol
333,"[5-[(5-amino-2,4-dioxo-1H-pyrimidin-6-yl)amino]-2,3,4-trihydroxypentyl] dihydrogen phosphate"
334,"7-hydroxy-10,13-dimethyl-17-(6-methylheptan-2-yl)-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one"
335,2-methylphenol
336,2-(carbamoylamino)-2-hydroxyacetic acid
337,"3,4,5-trihydroxypentan-2-one"
338,2-hydroxybenzoic acid
339,2-aminoethylphosphonic acid
340,"3-methylbenzene-1,2-diol"
341,"3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoic acid"
342,3-methylphenol
343,"2-hydroxy-2-oxo-3a,4,5,6,7,7a-hexahydrobenzo[d][1,3,2]dioxaphosphole-4,5,6,7-tetrol"
344,"3,4,5-trihydroxycyclohexane-1,2-dione"
345,"but-2-ene-1,2,3-tricarboxylic acid"
346,"2-(hydroxymethyl)-6-(4-hydroxyphenoxy)oxane-3,4,5-triol"
347,"2-(hydroxymethyl)-6-[3-(hydroxymethyl)phenoxy]oxane-3,4,5-triol"
348,"[3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methyl dihydrogen phosphate"
349,"2,3,5-trihydroxy-6-(hydroxymethyl)oxan-4-one"
350,3-phosphonooxy-2-(7-sulfanylheptanoylamino)butanoic acid
351,3-phosphonooxy-2-[7-(2-sulfoethyldisulfanyl)heptanoylamino]butanoic acid
352,"4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-4-carboxybutanoyl)oxy]propyl]-5,8-dihydropteridin-4-yl]oxy]-5-oxopentanoic acid"
353,"4-amino-5-[[2-amino-6-[1,2-bis[(2-amino-4-carboxybutanoyl)oxy]propyl]-5-methyl-8H-pteridin-4-yl]oxy]-5-oxopentanoic acid"
354,2-oxohept-3-enedioic acid
355,2-(4-hydroxyphenyl)-2-oxoacetic acid
356,octane
357,"1,3,4,6-tetrachlorocyclohexa-1,4-diene"
358,5-amino-3-oxohexanoic acid
359,"benzene-1,3,5-triol"
360,"3,8-dimethyldec-7-enyl [3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hydrogen phosphate"
361,"3,5-dihydroxycyclohex-2-en-1-one"
362,"1,2-dihydronaphthalene-1,2-diol"
363,2-aminoacetaldehyde
364,"2,3-diaminopropanoic acid"
365,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] octadeca-9,12-dienethioate"
366,(4-methyl-2-oxochromen-7-yl) acetate
367,2-hydroxy-4-methylchromen-7-one
368,"N'-(4-aminobutyl)butane-1,4-diamine"
369,"6-[[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-dihydroxy-lambda5-phosphanyl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
370,"3,4,5-trihydroxybenzoic acid"
371,but-2-ynedioic acid
372,"6-oxopyran-2,4-dicarboxylic acid"
373,"2-(2,2-dihydroxyethenyl)-4-oxopent-2-enedioic acid"
374,"4-oxobut-2-ene-1,2,4-tricarboxylic acid"
375,"3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaen-1-ol"
376,3-hydroxy-5-oxohexanoic acid
377,"[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [3,8-dimethyldec-7-enoxy(hydroxy)phosphoryl] hydrogen phosphate"
378,(4-nitrophenyl) dihydrogen phosphate
379,octanoic acid
380,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] octanethioate"
381,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-5-oxohexanethioate"
382,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-hydroxybenzenecarbothioate"
383,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanethioate"
384,2-(1-carboxyethylamino)pentanoic acid
385,heptanedioic acid
386,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3,7,11,15-tetramethylhexadecanethioate"
387,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-phenylethanethioate"
388,"4-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-2-hydroxy-4-oxobutanoic acid"
389,"2,5-diaminopentanoic acid"
390,"6-[[[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
391,"3,8-dimethyldec-7-enyl phosphono hydrogen phosphate"
392,"3,6-diaminohexanoic acid"
393,"2,4,5-trihydroxy-3-oxo-6-phosphonooxyhexanoic acid"
394,"3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6H-porphyrin-21,22,23-triid-2-yl]propanoic acid;iron(3+)"
395,"3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6,21,23,24-tetrahydroporphyrin-2-yl]propanoic acid"
396,"3-[7,12-bis[1-[2-amino-3-(methylamino)-3-oxopropyl]sulfanylethyl]-18-(2-carboxyethyl)-8-ethyl-3,13,17-trimethyl-6H-porphyrin-21,22,23-triid-2-yl]propanoic acid;iron(2+)"
397,2-(1H-indol-3-yl)acetamide
398,2-nitropropane
399,"buta-1,3-diene-1,2,4-tricarboxylic acid"
400,N-(2-formylphenyl)formamide
401,"4-amino-1,2-oxazolidin-3-one"
402,sulfane
403,4-aminophenol
404,2-amino-6-(hydroxyamino)hexanoic acid
405,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,7-diol"
406,
407,phosphonic acid
408,1-methyl-5-pyridin-3-ylpyrrolidin-2-one
409,3-(1-methyl-1-oxidopyrrolidin-1-ium-2-yl)pyridine
410,"3,4,5-trihydroxy-6-[3-(1-methylpyrrolidin-2-yl)pyridin-1-ium-1-yl]oxane-2-carboxylic acid"
411,"3,4,5-trihydroxy-6-[3-(1-methyl-5-oxopyrrolidin-2-yl)pyridin-1-ium-1-yl]oxane-2-carboxylic acid"
412,3-pyrrolidin-2-ylpyridine
413,5-pyridin-3-ylpyrrolidin-2-one
414,3-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one
415,5-hydroxy-1-methyl-5-pyridin-3-ylpyrrolidin-2-one
416,"3,4,5-trihydroxy-6-(1-methyl-2-oxo-5-pyridin-3-ylpyrrolidin-3-yl)oxyoxane-2-carboxylic acid"
417,"3-chlorohexa-2,4-dienedioic acid"
418,"cyclohexa-3,5-diene-1,2-diol"
419,4-oxohex-2-enedioic acid
420,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol"
421,"6,8-bis(sulfanyl)octanoic acid"
422,"2,3,4,5-tetrahydroxy-6-phosphonooxyhexanoic acid"
423,2-amino-4-oxopentanoic acid
424,2-aminobutanedioic acid
425,"1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one"
426,2-[[1-carboxy-4-(diaminomethylideneamino)butyl]amino]pentanedioic acid
427,2-(1-carboxyethylamino)-5-(diaminomethylideneamino)pentanoic acid
428,"propane-1,3-diamine"
429,"7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)-4a,5-dihydrobenzo[g]pteridine-2,4-dione"
430,1-methyl-3-(1-methylpyrrolidin-2-yl)pyridin-1-ium
431,"3-(1-methyl-3,4-dihydro-2H-pyrrol-1-ium-2-yl)pyridine"
432,1-methyl-2-pyridin-3-ylpyrrolidin-2-ol
433,1-(hydroxymethyl)-5-pyridin-3-ylpyrrolidin-2-one
434,4-(methylamino)-1-pyridin-3-ylbutan-1-one
435,4-oxo-4-pyridin-3-ylbutanamide
436,N-methyl-4-oxo-4-pyridin-3-ylbutanamide
437,4-oxo-4-pyridin-3-ylbutanoic acid
438,4-hydroxy-4-pyridin-3-ylbutanoic acid
439,4-pyridin-3-ylbut-3-enoic acid
440,"10,13-dimethyl-17-(6-methylheptan-2-yl)-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one"
441,3-hydroxybutanoic acid
442,"3,4,5-trihydroxy-2-oxo-6-phosphonooxyhexanoic acid"
443,"10,13-dimethyl-2,4,5,6,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-dione"
444,2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one
445,2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-ol
446,1-(3-chlorophenyl)-2-[(1-hydroxy-2-methylpropan-2-yl)amino]propan-1-one
447,3-chlorobenzoic acid
448,2-[(3-chlorobenzoyl)amino]acetic acid
449,"3,5-dihydroxy-3-methylpentanoic acid"
450,"13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol"
451,"[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxy-6-methyloxan-2-yl) hydrogen phosphate"
452,"2,3,4,5,6-pentahydroxycyclohexan-1-one"
453,"hexane-1,2,3,4,5,6-hexol"
454,octanal
455,"2-amino-6-(2-hydroxypropanoyl)-4a,7,8,8a-tetrahydro-3H-pteridin-4-one"
456,2-(carbamoylamino)-2-oxoacetic acid
457,1-methylpyridin-1-ium-3-carboxamide
458,(3-amino-3-carboxypropyl)-dimethylsulfanium
459,"[2-amino-4-oxo-6,7-bis(sulfanyl)-1,5,5a,8,9a,10-hexahydropyrano[3,2-g]pteridin-8-yl]methyl dihydrogen phosphate"
460,2-methoxyphenol
461,3-hexadecanoyloxy-4-(trimethylazaniumyl)butanoate
462,(3-carboxy-2-hexadecanoyloxypropyl)-trimethylazanium
463,2-(3-carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid
464,2-benzamidoacetic acid
465,"[3,4-dihydroxy-5-(methylsulfanylmethyl)oxolan-2-yl] dihydrogen phosphate"
466,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] dihydrogen phosphate"
467,"[2-methyl-3-(2,6,10,14-tetramethylpentadeca-1,5,9,13-tetraenyl)-2-(4,8,12-trimethyltrideca-3,7,11-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate"
468,"[2-(4,8-dimethylnona-3,7-dienyl)-2-methyl-3-(2,6,10-trimethylundeca-1,5,9-trienyl)cyclopropyl]methyl phosphono hydrogen phosphate"
469,2-aminohexanedioic acid
470,"2,4-diaminobutanoic acid"
471,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one"
472,"4-(2-aminophenyl)-2,4-dioxobutanoic acid"
473,4-methylsulfanyl-2-oxobutanoic acid
474,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dimethylamino hydrogen phosphate"
475,"(3,4,5-trihydroxy-6-methyloxan-2-yl) dihydrogen phosphate"
476,3-hydroxy-3-methyl-5-phosphonooxypentanoic acid
477,"(2,5-dihydroxy-3,4,6-triphosphonooxycyclohexyl) dihydrogen phosphate"
478,"(2,4-dihydroxy-3,5,6-triphosphonooxycyclohexyl) dihydrogen phosphate"
479,"2,4-dihydroxy-3,3-dimethyl-N-[3-oxo-3-(2-sulfanylethylamino)propyl]butanamide"
480,"2-(3,4-dihydroxyphenyl)-3,4,5-trihydroxychromen-7-one"
481,"(3,4,5,6-tetrahydroxy-2-oxohexyl) dihydrogen phosphate"
482,"(2-hydroxy-3,4,5,6-tetraphosphonooxycyclohexyl) dihydrogen phosphate"
483,"[3,4-dihydroxy-2-(hydroxymethyl)-5-(phosphonooxymethyl)oxolan-2-yl] dihydrogen phosphate"
484,1H-imidazol-5-amine
485,2-(trimethylazaniumyl)ethyl sulfate
486,trimethyl(2-sulfooxyethyl)azanium
487,2-methylpropanedioic acid
488,2-amino-5-[[1-(carboxymethylamino)-3-formylsulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
489,"[2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]sulfamic acid"
490,2-oxoethylphosphonic acid
491,
492,
493,"2-amino-5-[[amino-[[5-[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxymethyl]-3,4-dihydroxyoxolan-2-yl]amino]methylidene]amino]pentanoic acid"
494,"5-(methylsulfanylmethyl)oxolane-2,3,4-triol"
495,"2-amino-4-[(3,4,5-trihydroxyoxolan-2-yl)methylsulfanyl]butanoic acid"
496,N-[3-(4-aminobutylamino)propyl]acetamide
497,"5-(2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl)pentanamide"
498,"[[2-amino-4-oxo-6,7-bis(sulfanyl)-1,5,5a,8,9a,10-hexahydropyrano[3,2-g]pteridin-8-yl]methoxy-hydroxyphosphoryl] [5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate"
499,5-oxopyrrolidine-2-carboxylic acid
500,4-(diaminomethylideneamino)butanoic acid
501,2-amino-5-[[amino(dimethylamino)methylidene]amino]pentanoic acid
502,4-aminobutylurea
503,2-amino-N-carbamoylacetamide
504,"1,4-dihydroimidazol-5-one"
505,"[5-[(5-amino-2,4-dioxo-1H-pyrimidin-6-yl)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
506,"7,8-dimethyl-10H-benzo[g]pteridine-2,4-dione"
507,"[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] 2,3-dihydroxypropyl hydrogen phosphate"
508,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [hydroxy(phosphonooxy)phosphoryl] hydrogen phosphate"
509,"[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate"
510,"2,4,6-trihydroxy-1,3,5,2lambda5,4lambda5,6lambda5-trioxatriphosphinane 2,4,6-trioxide"
511,"[2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
512,"2,6-dioxo-6-phenylhex-3-enoic acid"
513,"3-hydroxybutane-1,2,3-tricarboxylic acid"
514,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] 2,3-dihydroxybenzoate"
515,"2-hydroxybutane-1,2,3-tricarboxylic acid"
516,3-hydroxy-5-[hydroxy(phosphonooxy)phosphoryl]oxy-3-methylpentanoic acid
517,"3-[7,13,17-tris(2-carboxyethyl)-3,8,12,18-tetrakis(carboxymethyl)-3,8,10-trimethyl-2,7,15,21,23,24-hexahydroporphyrin-2-yl]propanoic acid"
518,"3-[5,9,19-tris(2-carboxyethyl)-4,10,15-tris(carboxymethyl)-2-hydroxy-2,15,20-trimethyl-22-oxo-23-oxa-24,25,26,27-tetrazahexacyclo[16.5.1.13,6.18,11.113,16.01,20]heptacosa-3,5,8,10,12,16,18(24)-heptaen-14-yl]propanoic acid"
519,"3,4-dihydroxy-5-oxo-6-phosphonooxyhexanoic acid"
520,(2-amino-3-hydroxyoctadecyl) dihydrogen phosphate
521,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxybutanethioate"
522,"3-[1-acetyl-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-2,7,17-trimethyl-10,15,21,23-tetrahydro-3H-corrin-3-yl]propanoic acid"
523,"2,5-dioxopentanoic acid"
524,2-hydroxy-3-oxobutanedioic acid
525,2-hydroxybutanedioic acid
526,"3-[1-acetyl-8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-2,7,11,17-tetramethyl-3,10,15,21-tetrahydrocorrin-3-yl]propanoic acid"
527,propanal
528,4-acetyloxy-2-aminobutanoic acid
529,2-phosphonooxyacetic acid
530,"2-[[4-[(2-amino-5-methanimidoyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid"
531,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-aminobutanethioate"
532,"3-[8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-3,10,21,24-tetrahydrocorrin-3-yl]propanoic acid"
533,selane
534,"3-[8,13,17-tris(2-carboxyethyl)-2,7,12,18-tetrakis(carboxymethyl)-1,2,7,11,17-pentamethyl-3,10,18,19,21,24-hexahydrocorrin-3-yl]propanoic acid"
535,1-aminocyclopropane-1-carboxylic acid
536,"3-[3,13,17-tris(2-carboxyethyl)-2,7,18-tris(carboxymethyl)-1,2,5,7,11,15,17-heptamethyl-12-methylidene-8,10,15,18,19,23-hexahydro-3H-corrin-8-yl]propanoic acid"
537,"3-[3,12,17-tris(2-carboxyethyl)-2,13,18-tris(carboxymethyl)-3,5,8,8,13,15,18,19-octamethyl-1,2,5,6,7,10,12,17-octahydrocorrin-7-yl]propanoic acid"
538,"3-[13,18-bis(2-amino-2-oxoethyl)-3,12,17-tris(2-carboxyethyl)-2-(carboxymethyl)-3,5,8,8,13,15,18,19-octamethyl-1,2,5,6,7,10,12,17-octahydrocorrin-7-yl]propanoic acid"
539,"3-[13,18-bis(2-amino-2-oxoethyl)-3,12,17-tris(2-carboxyethyl)-2-(carboxymethyl)-3,5,8,8,13,15,18,19-octamethyl-1,2,5,6,7,10,12,17-octahydrocorrin-7-yl]propanoic acid;cobalt"
540,cyanic acid
541,4-nitrobenzaldehyde
542,2-(5-oxo-2H-furan-2-yl)acetic acid
543,2-(carboxymethyl)-5-oxofuran-2-carboxylic acid
544,arsorite
545,arsorous acid
546,2-phosphonoacetic acid
547,"2-(3,4-dihydroxyphenyl)acetic acid"
548,5-(hydroxymethylidene)-2-oxohept-3-enedioic acid
549,5-(dihydroxymethylidene)-2-oxohept-3-enedioic acid
550,"5-oxopent-3-ene-1,2,5-tricarboxylic acid"
551,"2-hydroxyhepta-2,4-dienedioic acid"
552,"4-[[5-[5-[4-[(2-amino-4-oxo-5,6,7,8-tetrahydro-1H-pteridin-6-yl)methylamino]phenyl]-2,3,4-trihydroxypentoxy]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-4-[(1-carboxy-3-oxopropan-2-yl)amino]-5-oxopentanoic acid"
553,4-hydroxy-2-oxoheptanedioic acid
554,"1,1-dimethylpyrrolidin-1-ium-2-carboxylate"
555,"1,1-dimethylpyrrolidin-1-ium-2-carboxylic acid"
556,2-(3-carboxypropanoylamino)-5-oxopentanoic acid
557,1-methylpyrrolidine-2-carboxylic acid
558,5-(diaminomethylideneamino)-2-oxopentanoic acid
559,2-(4-oxobutyl)guanidine
560,"3,4,6-trihydroxy-5-oxohexanoic acid"
561,"(5-methylsulfanyl-2,3-dioxopentyl) dihydrogen phosphate"
562,"1,2-dihydroxy-5-methylsulfanylpent-1-en-3-one"
563,3-methylsulfanylpropanoic acid
564,6-aminohexanoic acid
565,"4-[[5-[5-[4-[(2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]phenyl]-2,3,4-trihydroxypentoxy]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-4-[(1-carboxy-3-oxopropan-2-yl)amino]-5-oxopentanoic acid"
566,acetic acid;phenylmercury
567,phenylmercury
568,dibenzofuran
569,"3-(2-hydroxyphenyl)benzene-1,2-diol"
570,"6-hydroxy-2-oxo-6-phenylhexa-3,5-dienoic acid"
571,4-(8-amino-8-oxo-1-sulfanyloctan-3-yl)sulfanyl-4-oxobutanoic acid
572,3-[formyl(hydroxy)amino]propylphosphonic acid
573,"1,3,3-trimethyl-2-[3,7,12,16-tetramethyl-18-(2,6,6-trimethylcyclohexen-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohexene"
574,"2-(3,4-dihydroxyphenyl)-4,5-dihydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-7-one"
575,"4,5-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-7-one"
